item_id,title,storage_type,shelf_life_days,can_freeze,frozen_shelf_life_days,perishability,confidence,notes
586939,Kombi menu til 2,refrigerated,2,False,,high,low,Daily staple; assume fresh.
587281,Unspecified,ambient,90,False,,low,low,Irregular pattern; vague name.
587472,Unspecified,frozen,7,True,120,medium,medium,Avg gap 2 days; frozen required.
587792,Unspecified,refrigerated,2,False,,high,low,Daily staple; assume fresh.
587853,Unspecified,ambient,90,False,,low,low,Irregular pattern; vague name.
587912,Unspecified,refrigerated,2,False,,high,low,Daily staple; assume fresh.
588273,Unspecified,ambient,90,False,,low,low,Irregular pattern; vague name.
588290,Øl alm.,ambient,365,False,,low,high,Beverage; long shelf-life.
588299,Øl Lux,ambient,365,False,,low,high,Beverage; long shelf-life.
588441,AAB Lux 33cl,ambient,90,False,,low,low,Irregular pattern; vague name.
589946,Rabat ved køb af 29x29,ambient,365,False,,low,high,Max gap 20 days requires non-perishable.
590337,Emil,ambient,90,False,,low,low,Irregular pattern; vague name.
590338,Capricciosa,ambient,90,False,,low,low,Irregular pattern; vague name.
590339,Afghani,ambient,90,False,,low,low,Irregular pattern; vague name.
590340,Italiana,ambient,90,False,,low,low,Irregular pattern; vague name.
590341,Vegetariana,frozen,7,True,120,medium,medium,Avg gap 4 days; frozen required.
590342,Milano,ambient,90,False,,low,low,Irregular pattern; vague name.
590343,Super Børge,ambient,365,False,,low,high,Max gap 16 days requires non-perishable.
590344,4-Oste,frozen,7,True,120,medium,medium,Avg gap 9 days; frozen required.
590347,Mama Mia,ambient,365,False,,low,high,Max gap 14 days requires non-perishable.
590349,Nazhar,ambient,90,False,,low,low,Irregular pattern; vague name.
590350,Torino,frozen,7,True,120,medium,medium,Avg gap 7 days; frozen required.
590351,Hawaii,ambient,90,False,,low,low,Irregular pattern; vague name.
590356,Quattro Stagioni,frozen,7,True,120,medium,medium,Avg gap 8 days; frozen required.
590357,O Sole Mio,ambient,90,False,,low,low,Irregular pattern; vague name.
590358,Oriental,ambient,90,False,,low,low,Irregular pattern; vague name.
590359,Grandiose,refrigerated,2,False,,high,low,Daily staple; assume fresh.
590361,Babo,frozen,7,True,120,medium,medium,Avg gap 8 days; frozen required.
590362,Køge Special,ambient,180,False,,low,high,Beverage; long shelf-life.
590365,Unspecified,ambient,90,False,,low,low,Irregular pattern; vague name.
590369,Dane,refrigerated,2,False,,high,low,Daily staple; assume fresh.
590370,Cihan Special,frozen,7,True,120,medium,medium,Avg gap 5 days; frozen required.
590372,Ari,ambient,90,False,,low,low,Irregular pattern; vague name.
590373,Louise,ambient,365,False,,low,high,Max gap 16 days requires non-perishable.
590374,Bari,frozen,7,True,120,medium,medium,Avg gap 8 days; frozen required.
590375,Husets Special,ambient,90,False,,low,low,Irregular pattern; vague name.
590376,Atlanta,ambient,365,False,,low,high,Max gap 15 days requires non-perishable.
590377,Hemso,ambient,90,False,,low,low,Irregular pattern; vague name.
590378,Feta Special,ambient,365,False,,low,high,Max gap 14 days requires non-perishable.
590379,Pisa,ambient,90,False,,low,low,Irregular pattern; vague name.
590382,Al Pacino,frozen,7,True,120,medium,medium,Avg gap 2 days; frozen required.
590390,Juventus,ambient,90,False,,low,low,Irregular pattern; vague name.
590391,Herfølge,ambient,365,False,,low,high,Max gap 14 days requires non-perishable.
590392,Ølby,ambient,365,False,,low,high,Beverage; long shelf-life.
590393,Dansker,ambient,90,False,,low,low,Irregular pattern; vague name.
590394,Amor,ambient,90,False,,low,low,Irregular pattern; vague name.
590395,Byens,ambient,90,False,,low,low,Irregular pattern; vague name.
590396,Masi,frozen,7,True,120,medium,medium,Avg gap 14 days; frozen required.
590397,Mama Rosa,refrigerated,2,False,,high,low,Daily staple; assume fresh.
590405,Pastrami,refrigerated,2,False,,high,low,Daily staple; assume fresh.
590406,Parma,refrigerated,2,False,,high,low,Daily staple; assume fresh.
590407,Dilan,refrigerated,2,False,,high,low,Daily staple; assume fresh.
590408,Alya,ambient,90,False,,low,low,Irregular pattern; vague name.
590409,Mix,ambient,90,False,,low,low,Irregular pattern; vague name.
590410,Redar,frozen,7,True,120,medium,medium,Avg gap 7 days; frozen required.
590411,Silos,ambient,365,False,,low,high,Max gap 15 days requires non-perishable.
590412,Azteca,ambient,365,False,,low,high,Max gap 19 days requires non-perishable.
590414,Mexicano,ambient,365,False,,low,high,Max gap 14 days requires non-perishable.
590418,Inca,ambient,90,False,,low,low,Irregular pattern; vague name.
590422,Nazca,refrigerated,2,False,,high,low,Daily staple; assume fresh.
590423,Calzone,frozen,2,True,120,high,high,Pizza frozen for non-daily patterns.
590425,Mama Rosa,frozen,7,True,120,medium,medium,Avg gap 6 days; frozen required.
590426,Spaghetti,ambient,365,False,,low,high,Max gap 14 days requires non-perishable.
590440,Hakan Special,refrigerated,2,False,,high,low,Daily staple; assume fresh.
590444,Vikingbåd,ambient,365,False,,low,high,Max gap 16 days requires non-perishable.
590445,Kebab,ambient,90,False,,low,low,Irregular pattern; vague name.
590446,Kødstrimler,ambient,180,False,,low,high,Beverage; long shelf-life.
590447,Kylling og Bacon,frozen,7,True,120,medium,medium,Avg gap 5 days; frozen required.
590449,Kebab og Pepperoni,ambient,90,False,,low,low,Irregular pattern; vague name.
590450,Byens Burger,refrigerated,2,False,,high,low,Daily staple; assume fresh.
590451,Byens Spicy Burger,ambient,365,False,,low,high,Max gap 14 days requires non-perishable.
590459,Hjemmelavet Okse,refrigerated,2,False,,high,low,Daily staple; assume fresh.
590460,Cheese Okse,frozen,7,True,120,medium,medium,Avg gap 7 days; frozen required.
590461,Bacon Cheese Okse,frozen,7,True,120,medium,medium,Avg gap 5 days; frozen required.
590463,Big Burger,ambient,365,False,,low,high,Max gap 16 days requires non-perishable.
590464,Cheese Burger,ambient,90,False,,low,low,Irregular pattern; vague name.
590466,Bacon Cheese Burger,frozen,7,True,120,medium,medium,Avg gap 13 days; frozen required.
590475,Dobbelt Cheese Burger,ambient,90,False,,low,low,Irregular pattern; vague name.
590478,Buggi Bearnaise Burger,refrigerated,2,False,,high,low,Daily staple; assume fresh.
590482,Buggi Cheese Burger,ambient,365,False,,low,high,Max gap 19 days requires non-perishable.
590485,Buggi Bacon Cheese Burger,refrigerated,2,False,,high,low,Daily staple; assume fresh.
590487,Buggi Dobbelt Cheese Burger,refrigerated,2,False,,high,low,Daily staple; assume fresh.
590488,Buggi Dobbelt Bacon Cheese Burger,refrigerated,2,False,,high,low,Daily staple; assume fresh.
590489,Buggi Dobbelt Bacon Cheese Burger m/cheddar,refrigerated,2,False,,high,low,Daily staple; assume fresh.
590496,Hjemmelavet Dürüm,refrigerated,2,False,,high,low,Daily staple; assume fresh.
590504,Kebab,ambient,90,False,,low,low,Irregular pattern; vague name.
590505,Varm ret,ambient,365,False,,low,high,Max gap 34 days requires non-perishable.
590509,Kylling,ambient,365,False,,low,high,Max gap 17 days requires non-perishable.
590512,Kødstrimler,ambient,180,False,,low,high,Beverage; long shelf-life.
590519,Falafel,refrigerated,2,False,,high,low,Daily staple; assume fresh.
590520,Skinke,ambient,90,False,,low,low,Irregular pattern; vague name.
590529,Skinke,refrigerated,2,False,,high,low,Daily staple; assume fresh.
590530,Kebab,frozen,7,True,120,medium,medium,Avg gap 11 days; frozen required.
590531,Kylling og Bacon,refrigerated,2,False,,high,low,Daily staple; assume fresh.
590560,Chicken Dipper,refrigerated,2,False,,high,low,Daily staple; assume fresh.
590562,1/2 Kylling,ambient,90,False,,low,low,Irregular pattern; vague name.
590563,Kebab Ret,ambient,365,False,,low,high,Max gap 16 days requires non-perishable.
590567,Fiskefilet,refrigerated,2,False,,high,low,Daily staple; assume fresh.
590578,Spaghetti Bolognese,refrigerated,2,False,,high,low,Daily staple; assume fresh.
590583,Båndspaghetti,refrigerated,2,False,,high,low,Daily staple; assume fresh.
590594,Bambino 1,frozen,7,True,120,medium,medium,Avg gap 7 days; frozen required.
590595,Bambino 2,refrigerated,2,False,,high,low,Daily staple; assume fresh.
590596,Bambino 3,refrigerated,2,False,,high,low,Daily staple; assume fresh.
590598,Børnespaghetti,ambient,180,False,,low,high,Beverage; long shelf-life.
590599,Chicken Dipper,frozen,7,True,120,medium,medium,Avg gap 5 days; frozen required.
590607,"Pommes Frites, Lille",refrigerated,2,False,,high,low,Daily staple; assume fresh.
590608,"Pommes Frites, Stor",refrigerated,2,False,,high,low,Daily staple; assume fresh.
590609,Hvidløgsbrød,ambient,180,False,,low,high,Beverage; long shelf-life.
590613,"Kartoffelbåde, Lille",refrigerated,2,False,,high,low,Daily staple; assume fresh.
590617,"Kartoffelbåde, Stor",ambient,90,False,,low,low,Irregular pattern; vague name.
590618,Kebab Box,ambient,90,False,,low,low,Irregular pattern; vague name.
590641,Kylling,ambient,90,False,,low,low,Irregular pattern; vague name.
590642,Hakket Oksekød,ambient,180,False,,low,high,Beverage; long shelf-life.
590646,Kebab,refrigerated,2,False,,high,low,Daily staple; assume fresh.
590649,Remoulade,ambient,365,False,,low,high,Max gap 15 days requires non-perishable.
590650,Ketchup,refrigerated,2,False,,high,low,Daily staple; assume fresh.
590652,Salatmayonnaise,ambient,365,False,,low,high,Max gap 17 days requires non-perishable.
590653,Bearnaisesauce,frozen,7,True,120,medium,medium,Avg gap 7 days; frozen required.
590654,Chilisauce,frozen,7,True,120,medium,medium,Avg gap 5 days; frozen required.
590875,Fragelite,ambient,365,False,,low,high,Max gap 20 days requires non-perishable.
590876,Muffins,refrigerated,2,False,,high,low,Daily staple; assume fresh.
590881,Vanilie muffins,refrigerated,2,False,,high,low,Daily staple; assume fresh.
590891,Chokoladekage (vegansk),frozen,7,True,180,high,high,Frozen dessert; must maintain cold chain.
591235,Unspecified,refrigerated,2,False,,high,low,Daily staple; assume fresh.
591251,Unspecified,ambient,90,False,,low,low,Irregular pattern; vague name.
591461,Unspecified,ambient,90,False,,low,low,Irregular pattern; vague name.
591723,Cookie,refrigerated,2,False,,high,low,Daily staple; assume fresh.
591816,Gløgg,ambient,365,False,,low,high,Max gap 39 days requires non-perishable.
591817,mad,ambient,365,False,,low,high,Max gap 18 days requires non-perishable.
592038,Unspecified,ambient,365,False,,low,high,Max gap 14 days requires non-perishable.
592180,Unspecified,ambient,90,False,,low,low,Irregular pattern; vague name.
592184,Lille kande te,refrigerated,2,False,,high,low,Daily staple; assume fresh.
592185,Stor kande te,ambient,365,False,,low,high,Max gap 17 days requires non-perishable.
592192,Te lille genfyld,refrigerated,2,False,,high,low,Daily staple; assume fresh.
592205,Te to go,frozen,7,True,120,medium,medium,Avg gap 6 days; frozen required.
592213,Te diverse,refrigerated,2,False,,high,low,Daily staple; assume fresh.
592222,Barista kursus,ambient,365,False,,low,high,Max gap 18 days requires non-perishable.
592223,Arrangement,refrigerated,2,False,,high,low,Daily staple; assume fresh.
592226,Kage diverse,ambient,365,False,,low,high,Max gap 19 days requires non-perishable.
592339,Unspecified,ambient,90,False,,low,low,Irregular pattern; vague name.
592391,Unspecified,ambient,90,False,,low,low,Irregular pattern; vague name.
592789,Diverse,refrigerated,2,False,,high,low,Daily staple; assume fresh.
593040,G,refrigerated,2,False,,high,low,Daily staple; assume fresh.
593211,F,refrigerated,2,False,,high,low,Daily staple; assume fresh.
593333,Grøntsager,ambient,365,False,,low,high,Max gap 21 days requires non-perishable.
593988,Flaske m redbull,ambient,365,False,,low,high,Max gap 15 days requires non-perishable.
594802,Papir pose,ambient,90,False,,low,low,Irregular pattern; vague name.
594937,Brezzer,ambient,90,False,,low,low,Irregular pattern; vague name.
595296,Bærepose,ambient,90,False,,low,low,Irregular pattern; vague name.
595711,Småkager,ambient,365,False,,low,high,Max gap 22 days requires non-perishable.
595712,Diverse lækkeri,ambient,90,False,,low,low,Irregular pattern; vague name.
595716,Diverse Rice,ambient,90,False,,low,low,Irregular pattern; vague name.
596186,Margherita,ambient,90,False,,low,low,Irregular pattern; vague name.
596188,Skinke,ambient,90,False,,low,low,Irregular pattern; vague name.
596193,Salami,refrigerated,10,True,60,medium,high,Cured meat; refrigerate after opening.
596198,Pepperoni,ambient,90,False,,low,low,Irregular pattern; vague name.
596201,Oksekød,ambient,180,False,,low,high,Beverage; long shelf-life.
596208,A. Kebab,ambient,90,False,,low,low,Irregular pattern; vague name.
596211,Hawaii,ambient,90,False,,low,low,Irregular pattern; vague name.
596220,Alloro,frozen,7,True,120,medium,medium,Avg gap 2 days; frozen required.
596227,Finito,frozen,7,True,120,medium,medium,Avg gap 11 days; frozen required.
596228,Kødsauce,ambient,180,False,,low,high,Beverage; long shelf-life.
596232,Oste Pizza,frozen,2,True,120,high,high,Pizza frozen for non-daily patterns.
596256,Harlem,frozen,7,True,120,medium,medium,Avg gap 5 days; frozen required.
596257,Hollandaise Special,refrigerated,2,False,,high,low,Daily staple; assume fresh.
596263,Kylling,ambient,90,False,,low,low,Irregular pattern; vague name.
596265,A. NY 1,frozen,7,True,120,medium,medium,Avg gap 5 days; frozen required.
596275,Paletti Fjerkrie,refrigerated,2,False,,high,low,Daily staple; assume fresh.
596284,Doro Special,refrigerated,2,False,,high,low,Daily staple; assume fresh.
596291,Weekend,frozen,7,True,120,medium,medium,Avg gap 5 days; frozen required.
596297,Herat,refrigerated,2,False,,high,low,Daily staple; assume fresh.
596298,Amore,refrigerated,2,False,,high,low,Daily staple; assume fresh.
596306,Special Blanding,ambient,90,False,,low,low,Irregular pattern; vague name.
596307,Supermix,frozen,7,True,120,medium,medium,Avg gap 11 days; frozen required.
596315,A. Fantasia Pizza,frozen,2,True,120,high,high,Pizza frozen for non-daily patterns.
596320,Pepperoni Special,ambient,90,False,,low,low,Irregular pattern; vague name.
596325,Viking,refrigerated,2,False,,high,low,Daily staple; assume fresh.
596332,Mama Mia,refrigerated,2,False,,high,low,Daily staple; assume fresh.
596333,Fiesta,refrigerated,2,False,,high,low,Daily staple; assume fresh.
596343,Elegant,frozen,7,True,120,medium,medium,Avg gap 5 days; frozen required.
596354,Kebab Mix,refrigerated,2,False,,high,low,Daily staple; assume fresh.
596358,Gorgonzola Pizza,refrigerated,3,True,90,high,high,Fresh pizza; daily pattern allows short shelf-life.
596363,Al Capone,refrigerated,2,False,,high,low,Daily staple; assume fresh.
596378,Oksemøbrad,ambient,180,False,,low,high,Beverage; long shelf-life.
596380,Mozzarella Pizza,frozen,2,True,120,high,high,Pizza frozen for non-daily patterns.
596396,Philadelphia,refrigerated,2,False,,high,low,Daily staple; assume fresh.
596402,Bella,frozen,7,True,120,medium,medium,Avg gap 11 days; frozen required.
596416,Heat Lover,refrigerated,2,False,,high,low,Daily staple; assume fresh.
596441,Kaffedrikke div,ambient,90,False,,low,low,Irregular pattern; vague name.
596444,Doro Special 1,frozen,7,True,120,medium,medium,Avg gap 2 days; frozen required.
596457,Doro Special 2,frozen,7,True,120,medium,medium,Avg gap 10 days; frozen required.
596460,Sirup,ambient,90,False,,low,low,Irregular pattern; vague name.
596462,Alt mælk,refrigerated,2,False,,high,low,Daily staple; assume fresh.
596463,A. Doro Special 3,refrigerated,2,False,,high,low,Daily staple; assume fresh.
596464,B. Doro Special 4,frozen,7,True,120,medium,medium,Avg gap 6 days; frozen required.
596479,Diverse tilbehør,ambient,365,False,,low,high,Max gap 25 days requires non-perishable.
596480,Mexico-Mexicansk,ambient,90,False,,low,low,Irregular pattern; vague name.
596503,Meat Lover,ambient,90,False,,low,low,Irregular pattern; vague name.
596516,Bedste Meat Lover,refrigerated,2,False,,high,low,Daily staple; assume fresh.
596518,Pepperonistar,frozen,7,True,120,medium,medium,Avg gap 14 days; frozen required.
596519,Husets Indbagt,ambient,90,False,,low,low,Irregular pattern; vague name.
596525,Calzone 2,refrigerated,3,True,90,high,high,Fresh pizza; daily pattern allows short shelf-life.
596529,UFP (Indbagt),refrigerated,2,False,,high,low,Daily staple; assume fresh.
596540,Luksus Vegetar,refrigerated,2,False,,high,low,Daily staple; assume fresh.
596546,A. Vegetar,refrigerated,2,False,,high,low,Daily staple; assume fresh.
596554,"Kylling, Salat, Dressing og Oregano",frozen,7,True,120,medium,medium,Avg gap 2 days; frozen required.
